2025.08.10 14:37:27 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/service/ProductService.java. Using fallback presentation compiler.
2025.08.10 14:37:27 WARN  Running javac-semanticdb failed for file:///Users/gulshan17/Documents/Work/java/Sharaf%20DG%20Backend%20Developer%20Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/service/ProductService.java. Output:

2025.08.10 14:37:40 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/service/ProductService.java. Using fallback presentation compiler.
2025.08.10 14:37:40 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/service/ProductService.java. Using fallback presentation compiler.
2025.08.10 14:37:40 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/service/ProductService.java. Using fallback presentation compiler.
2025.08.10 14:37:40 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/service/ProductService.java. Using fallback presentation compiler.
2025.08.10 14:37:40 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/service/ProductService.java. Using fallback presentation compiler.
2025.08.10 14:37:40 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/service/ProductService.java. Using fallback presentation compiler.
2025.08.10 14:37:40 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/service/ProductService.java. Using fallback presentation compiler.
2025.08.10 14:37:40 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/service/ProductService.java. Using fallback presentation compiler.
2025.08.10 14:37:40 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/service/ProductService.java. Using fallback presentation compiler.
2025.08.10 14:37:40 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/service/ProductService.java. Using fallback presentation compiler.
2025.08.10 14:37:40 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/service/ProductService.java. Using fallback presentation compiler.
2025.08.10 14:37:40 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/service/ProductService.java. Using fallback presentation compiler.
2025.08.10 14:37:40 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/service/ProductService.java. Using fallback presentation compiler.
Aug 10, 2025 2:37:41 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 167
2025.08.10 14:37:40 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/service/ProductService.java. Using fallback presentation compiler.
2025.08.10 14:37:41 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/service/ProductService.java. Using fallback presentation compiler.
2025.08.10 14:37:40 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/service/ProductService.java. Using fallback presentation compiler.
2025.08.10 14:37:41 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/service/ProductService.java. Using fallback presentation compiler.
2025.08.10 14:37:41 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/service/ProductService.java. Using fallback presentation compiler.
2025.08.10 14:37:41 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/service/ProductService.java. Using fallback presentation compiler.
2025.08.10 14:37:41 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/service/ProductService.java. Using fallback presentation compiler.
2025.08.10 14:37:41 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/service/ProductService.java. Using fallback presentation compiler.
2025.08.10 14:37:41 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/service/ProductService.java. Using fallback presentation compiler.
2025.08.10 14:37:42 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/service/ProductService.java. Using fallback presentation compiler.
2025.08.10 14:37:42 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/service/ProductService.java. Using fallback presentation compiler.
2025.08.10 14:37:42 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/service/ProductService.java. Using fallback presentation compiler.
2025.08.10 14:37:42 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/service/ProductService.java. Using fallback presentation compiler.
